source_center,destination_center,corridor,route_type,recommended_route_type,route_type_changed,actual_time,predicted_actual_time,osrm_time,actual_distance_to_destination,delay_risk_score,delay_risk_category,corridor_median_delay_ratio,corridor_delay_rate,source_bottleneck_score,destination_bottleneck_score,recommendation_reason
IND110044AAB,IND201301AAF,IND110044AAB -> IND201301AAF,Carting,Carting,False,40.0,26.375385,14.0,10.093101341387882,0.32875189776345604,Low,1.5555555555555556,1.0,0.2022355066252343,0.1917322459456534,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND781018AAB,IND110037AAM,IND781018AAB -> IND110037AAM,FTL,FTL,False,3267.0,3284.333,1323.0,1463.339494203052,0.41446678226925066,Medium,2.5474475216208523,1.0,0.2643297940977969,0.3271066832735849,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND400072AAB,IND000000AFT,IND400072AAB -> IND000000AFT,Carting,Carting,False,42.0,45.122173,18.0,13.704062285462294,0.40576534616425974,Medium,2.6,1.0,0.2857231870543216,0.2153280307757254,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND847226AAA,IND842001AAA,IND847226AAA -> IND842001AAA,FTL,Carting,True,668.0,747.7701,83.0,93.09268545833294,0.39345979672040277,Low,9.053571428571429,1.0,0.1637431194395775,0.2889540210773489,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND847212AAA,IND847226AAA,IND847212AAA -> IND847226AAA,FTL,Carting,True,53.0,54.946636,27.0,28.179513887633995,0.33098075138439276,Low,1.7817460317460316,1.0,0.1636525056264232,0.1637431194395775,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND842001AAA,IND847212AAA,IND842001AAA -> IND847212AAA,FTL,Carting,True,117.0,162.68654,72.0,73.76430789455108,0.35491375121015584,Low,2.2054794520547945,1.0,0.2889540210773489,0.1636525056264232,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND712311AAA,IND713145AAB,IND712311AAA -> IND713145AAB,FTL,Carting,True,144.0,143.25383,72.0,78.98377000403156,0.35513420281149666,Low,2.1666666666666665,1.0,0.4419130599277136,0.1511211265701968,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND713145AAB,IND741316AAA,IND713145AAB -> IND741316AAA,FTL,Carting,True,43.0,32.811054,24.0,22.24008666133108,0.30526563674627105,Low,1.391304347826087,1.0,0.1511211265701968,0.1514719993972617,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND741101AAB,IND741502AAB,IND741101AAB -> IND741502AAB,FTL,Carting,True,32.0,8.370668,12.0,15.792106746725327,0.0001983164557297629,Low,0.0,0.0,0.0,0.0,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND741201AAC,IND712311AAA,IND741201AAC -> IND712311AAA,FTL,FTL,False,815.0,904.3201,57.0,57.94634215051581,0.43413266845290516,Medium,15.842105263157894,1.0,0.1503453774775904,0.4419130599277136,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND382430AAB,IND389001AAA,IND382430AAB -> IND389001AAA,FTL,Carting,True,187.0,172.46568,97.0,107.83791995937584,0.35901090092969473,Low,1.673469387755102,1.0,0.3314320841544304,0.1620077334711425,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND389001AAA,IND389151AAA,IND389001AAA -> IND389151AAA,FTL,Carting,True,85.0,92.22263,50.0,62.4847852981878,0.3325024255216974,Low,1.78,1.0,0.1620077334711425,0.1602471841819706,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND493118AAC,IND495334AAB,IND493118AAC -> IND495334AAB,Carting,Carting,False,96.0,77.07987,50.0,45.19825875276791,0.3185010707012847,Low,1.6326530612244898,1.0,0.1520946557214239,0.1554494345141114,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND495334AAB,IND491995AAB,IND495334AAB -> IND491995AAB,Carting,Carting,False,72.0,73.93041,44.0,42.95434753514406,0.3186062702774902,Low,1.608695652173913,1.0,0.1554494345141114,0.1541395227216987,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND572201AAB,IND577101AAA,IND572201AAB -> IND577101AAA,FTL,Carting,True,185.0,163.40659,77.0,75.65790772489555,0.039204201010139356,Low,0.0,0.0,0.1574169350671199,0.0898386360963861,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND573201AAB,IND572201AAB,IND573201AAB -> IND572201AAB,FTL,Carting,True,84.0,74.53828,49.0,47.90629283166098,0.3215737207230701,Low,1.4746938775510203,1.0,0.2019739097319335,0.1574169350671199,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND305901AAA,IND305624AAA,IND305901AAA -> IND305624AAA,FTL,Carting,True,402.0,63.554966,45.0,36.89907573084999,0.05042789847405985,Low,0.0,0.0,0.1633451964584314,0.1659082076943945,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND305624AAA,IND305404AAA,IND305624AAA -> IND305404AAA,FTL,Carting,True,105.0,132.3088,71.0,48.7574645480989,0.31724232138499864,Low,1.880281690140845,1.0,0.1659082076943945,0.1664490775879589,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND305001AAC,IND305901AAA,IND305001AAC -> IND305901AAA,FTL,Carting,True,57.0,127.84313,43.0,44.80137383125758,0.3370321980012573,Low,2.0570824524312896,1.0,0.207822093190135,0.1633451964584314,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND305404AAA,IND305601AAC,IND305404AAA -> IND305601AAC,FTL,Carting,True,95.0,83.74485,53.0,54.30655981904435,0.3212258834742344,Low,1.4545454545454546,1.0,0.1664490775879589,0.1641910188162041,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND305601AAC,IND305001AAC,IND305601AAC -> IND305001AAC,FTL,Carting,True,42.0,64.93827,33.0,21.21720894690611,0.3358998343688289,Low,1.9575163398692808,1.0,0.1641910188162041,0.207822093190135,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND000000ACB,IND121002AAB,IND000000ACB -> IND121002AAB,Carting,FTL,True,102.0,126.18966,67.0,47.87196819155324,0.4963185935248416,Medium,1.962121212121212,1.0,0.9954629629629628,0.1761286068244926,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND751015AAA,IND752056AAA,IND751015AAA -> IND752056AAA,Carting,Carting,False,31.0,40.842678,17.0,22.987726929911226,0.3146399511728235,Low,2.283625730994152,1.0,0.1523445526134001,0.1523866900648184,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND752050AAA,IND751002AAB,IND752050AAA -> IND751002AAB,Carting,Carting,False,48.0,45.602562,20.0,19.22213804551168,0.32073350469052414,Low,1.9523809523809523,1.0,0.1507058016247795,0.2337699272670584,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560099AAB,IND560300AAA,IND560099AAB -> IND560300AAA,Carting,FTL,True,63.0,90.68937,53.0,40.84547339949733,0.4712883652853583,Medium,1.8075757575757576,0.9479166666666666,0.3582752930536848,0.2907382013708706,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND175001AAA,IND175101AAA,IND175001AAA -> IND175101AAA,FTL,Carting,True,136.0,143.50703,73.0,30.34045801285627,0.3271555892429839,Low,1.986846846846847,1.0,0.1651633852408827,0.1632470061631745,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND175018AAA,IND175001AAA,IND175018AAA -> IND175001AAA,FTL,Carting,True,55.0,45.47233,15.0,18.648049243069465,0.33197661991364535,Low,3.066666666666667,1.0,0.1650678114813761,0.1651633852408827,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND000000ACB,IND209304AAA,IND000000ACB -> IND209304AAA,FTL,FTL,False,726.0,756.52844,321.0,384.4141481534424,0.4843590526143911,Medium,2.2803738317757007,1.0,0.9954629629629628,0.3050701752308708,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND209304AAA,IND221313AAA,IND209304AAA -> IND221313AAA,FTL,Carting,True,467.0,460.68118,230.0,299.7925186870043,0.3429367536787794,Low,2.0562770562770565,1.0,0.3050701752308708,0.1597620689585171,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND515865AAB,IND515761AAA,IND515865AAB -> IND515761AAA,FTL,Carting,True,54.0,52.311047,32.0,30.67897835873959,0.327941835674235,Low,1.696969696969697,1.0,0.1625062292488663,0.1647762460577669,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND515801AAA,IND515865AAB,IND515801AAA -> IND515865AAB,FTL,Carting,True,129.0,140.07266,87.0,75.3117180080434,0.3298938246934325,Low,1.5842696629213484,1.0,0.1647122277794478,0.1625062292488663,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND515761AAA,IND515004AAA,IND515761AAA -> IND515004AAA,FTL,Carting,True,99.0,94.64384,52.0,52.4666264318832,0.3358733316716568,Low,1.7735849056603774,1.0,0.1647762460577669,0.1993477971699824,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND515004AAA,IND515401AAB,IND515004AAA -> IND515401AAB,FTL,Carting,True,59.0,71.731606,37.0,48.75795773969282,0.31819818718653803,Low,1.763157894736842,0.9333333333333332,0.1993477971699824,0.1591992536521134,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND515401AAB,IND515801AAA,IND515401AAB -> IND515801AAA,FTL,Carting,True,50.0,52.663383,20.0,25.612984177955425,0.33384677867388596,Low,2.3861283643892337,1.0,0.1591992536521134,0.1647122277794478,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND110037AAM,IND121004AAB,IND110037AAM -> IND121004AAB,Carting,Carting,False,33.0,52.104313,26.0,18.92756325627297,0.39883139595686357,Low,2.2142857142857144,1.0,0.3271066832735849,0.2541256876869098,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND562132AAA,IND560300AAA,IND562132AAA -> IND560300AAA,Carting,Carting,False,63.0,75.91508,50.0,27.8977205613666,0.5561910860494405,Medium,1.7872340425531914,0.9739130434782608,0.717410723360102,0.2907382013708706,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND421302AAG,IND401104AAA,IND421302AAG -> IND401104AAA,Carting,Carting,False,124.0,73.2536,26.0,16.62117642826423,0.46157842808204796,Medium,2.7114624505928853,1.0,0.5801920123707316,0.2172011462907061,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND571104AAA,IND573142AAA,IND571104AAA -> IND573142AAA,FTL,Carting,True,52.0,22.481522,32.0,28.13053634491579,0.0499981423070219,Low,0.0,0.0,0.1627272891740668,0.1653736879347281,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND571426AAA,IND571104AAA,IND571426AAA -> IND571104AAA,FTL,Carting,True,144.0,155.54108,80.0,61.69573972550058,0.3240053920206116,Low,1.925,1.0,0.1497094305472316,0.1627272891740668,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND571432AAB,IND571426AAA,IND571432AAB -> IND571426AAA,FTL,Carting,True,50.0,56.373898,38.0,34.35477593221321,0.27683004767220476,Low,1.345439189189189,0.8333333333333334,0.1448698315442417,0.1497094305472316,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND573116AAA,IND571432AAB,IND573116AAA -> IND571432AAB,FTL,Carting,True,72.0,81.295364,44.0,42.46215789875169,0.3191265195375198,Low,1.761904761904762,1.0,0.1624362382921443,0.1448698315442417,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND573201AAB,IND573116AAA,IND573201AAB -> IND573116AAA,FTL,Carting,True,40.0,60.234425,28.0,32.171024937997515,0.3318458482860712,Low,2.076923076923077,1.0,0.2019739097319335,0.1624362382921443,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND742401AAA,IND742102AAB,IND742401AAA -> IND742102AAB,Carting,Carting,False,196.0,199.13182,66.0,40.64857591134354,0.33007397622508894,Low,3.060606060606061,1.0,0.162692072820327,0.1855034515730032,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND742137AAA,IND742401AAA,IND742137AAA -> IND742401AAA,Carting,Carting,False,100.0,64.85813,30.0,22.01989545795293,0.3157879477838492,Low,2.2333333333333334,1.0,0.1604155969428294,0.162692072820327,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND731224AAA,IND742147AAA,IND731224AAA -> IND742147AAA,Carting,Carting,False,78.0,66.18064,32.0,25.52324178886152,0.32542452778072417,Low,2.221774193548387,1.0,0.1641012961697996,0.1621262298174603,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND731237AAB,IND731224AAA,IND731237AAB -> IND731224AAA,Carting,Carting,False,54.0,65.52121,20.0,22.354010375454447,0.3329106104095993,Low,3.238095238095238,1.0,0.1650856395312041,0.1641012961697996,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND742102AAB,IND731237AAB,IND742102AAB -> IND731237AAB,Carting,Carting,False,76.0,97.96692,30.0,32.59098318818572,0.32892678404668524,Low,2.838709677419355,1.0,0.1855034515730032,0.1650856395312041,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND400072AAD,IND421302AAG,IND400072AAD -> IND421302AAG,Carting,Carting,False,49.0,57.703674,21.0,20.16120380838125,0.47849371812210434,Medium,2.727272727272727,1.0,0.1896710365524123,0.5801920123707316,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND842001AAA,IND843329AAB,IND842001AAA -> IND843329AAB,FTL,Carting,True,63.0,79.40806,58.0,45.00788983420131,0.33648080115739176,Low,1.3793103448275863,1.0,0.2889540210773489,0.1562460050645807,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND843301AAA,IND843320AAA,IND843301AAA -> IND843320AAA,FTL,Carting,True,36.0,63.171776,25.0,22.99524974678795,0.3340958265840819,Low,2.64,1.0,0.1624972961430513,0.1625686414305012,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND843329AAB,IND843301AAA,IND843329AAB -> IND843301AAA,FTL,Carting,True,42.0,63.94656,19.0,20.612026241446312,0.3267621573466672,Low,3.131578947368421,1.0,0.1562460050645807,0.1624972961430513,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND847223AAA,IND842001AAA,IND847223AAA -> IND842001AAA,FTL,Carting,True,630.0,667.1508,64.0,64.03380805136062,0.3930690324473417,Low,10.56153846153846,1.0,0.1613288610910099,0.2889540210773489,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560099AAB,IND560043AAC,IND560099AAB -> IND560043AAC,Carting,Carting,False,30.0,41.26817,26.0,20.78239977781329,0.3469664140217729,Low,1.6100230414746544,0.8666666666666667,0.3582752930536848,0.183204374757502,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND000000ACT,IND000000ACB,IND000000ACT -> IND000000ACB,Carting,FTL,True,84.0,62.27005,39.0,36.14042815452206,0.45938186213920035,Medium,1.318181818181818,0.691358024691358,0.1495721794410946,0.9954629629629628,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND560099AAB,IND560060AAB,IND560099AAB -> IND560060AAB,Carting,Carting,False,38.0,43.689102,33.0,23.526554644052087,0.31913969781100426,Low,1.3870967741935485,0.8,0.3582752930536848,0.1603748969407186,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND518501AAA,IND518124AAA,IND518501AAA -> IND518124AAA,FTL,Carting,True,60.0,76.206764,29.0,32.05989985014878,0.33039696709462496,Low,2.616995073891625,1.0,0.1636797597465631,0.1619261108215408,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND518222AAA,IND518002AAA,IND518222AAA -> IND518002AAA,FTL,Carting,True,56.0,60.938164,37.0,46.6654182380475,0.2546291772052197,Low,1.4815509693558475,0.75,0.1342737056736992,0.2129132327198747,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND518002AAA,IND518501AAA,IND518002AAA -> IND518501AAA,FTL,Carting,True,105.0,83.88391,56.0,58.63631626622474,0.33636345204775686,Low,1.5,1.0,0.2129132327198747,0.1636797597465631,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND518206AAA,IND518222AAA,IND518206AAA -> IND518222AAA,FTL,Carting,True,50.0,57.322002,43.0,30.203988830557773,0.3058514168689194,Low,1.2666666666666666,1.0,0.1580943530251997,0.1342737056736992,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND124507AAA,IND131028AAE,IND124507AAA -> IND131028AAE,FTL,Carting,True,102.0,117.993065,44.0,27.9942280193089,0.3158076173682901,Low,2.977777777777778,1.0,0.160243926484349,0.1508163612924537,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND691574AAA,IND695614AAA,IND691574AAA -> IND695614AAA,Carting,Carting,False,25.0,31.549665,19.0,12.966298209384654,0.3235068396945155,Low,1.525,1.0,0.1320987386954101,0.1584169878332542,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND695101AAB,IND691574AAA,IND695101AAB -> IND691574AAA,Carting,Carting,False,18.0,18.484684,14.0,12.78601633903965,0.20879495695610684,Low,1.2666666666666666,0.6,0.079305635494245,0.1320987386954101,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND695582AAA,IND695101AAB,IND695582AAA -> IND695101AAB,Carting,Carting,False,42.0,27.52658,23.0,16.85029939813967,0.09692201296620556,Low,1.133399209486166,0.2142857142857142,0.0425437506315243,0.079305635494245,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND712311AAA,IND700088AAA,IND712311AAA -> IND700088AAA,Carting,Carting,False,66.0,125.91346,29.0,19.83274480031021,0.39445231170973455,Low,3.7281609195402297,1.0,0.4419130599277136,0.164997464586185,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560099AAB,IND560048AAB,IND560099AAB -> IND560048AAB,Carting,Carting,False,32.0,43.524147,30.0,18.552345469529584,0.30965707799186976,Low,1.5610948191593352,0.75,0.3582752930536848,0.1487729820946388,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND000000ACB,IND000000AEL,IND000000ACB -> IND000000AEL,Carting,FTL,True,108.0,133.96002,61.0,50.03237327931377,0.46099473984373646,Medium,1.8387096774193548,1.0,0.9954629629629628,0.1623877606663935,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND770001AAA,IND770017AAB,IND770001AAA -> IND770017AAB,FTL,Carting,True,96.0,87.977066,61.0,58.37685779500168,0.3097993385841147,Low,1.4838709677419355,1.0,0.1522007749184207,0.1526401413698415,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND768216AAA,IND770001AAA,IND768216AAA -> IND770001AAA,FTL,Carting,True,107.0,71.58423,35.0,29.36577825963508,0.3110978748771914,Low,2.1457983193277315,1.0,0.1503453774775904,0.1522007749184207,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND621802AAA,IND621212AAA,IND621802AAA -> IND621212AAA,FTL,Carting,True,102.0,89.769135,51.0,53.81941812782118,0.31048824064649094,Low,1.7115384615384617,1.0,0.1599066622676001,0.1590372273889575,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND767001AAA,IND767017AAA,IND767001AAA -> IND767017AAA,FTL,Carting,True,65.0,78.52305,35.0,46.49536945937906,0.29932071032036806,Low,2.1714285714285717,1.0,0.0763564720824235,0.1523919813289568,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND767017AAA,IND768004AAD,IND767017AAA -> IND768004AAD,FTL,Carting,True,151.0,183.91995,78.0,72.57718600556437,0.3122740015674812,Low,2.278481012658228,1.0,0.1523919813289568,0.1531902476800427,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND768004AAD,IND768028AAA,IND768004AAD -> IND768028AAA,FTL,Carting,True,98.0,90.18283,35.0,39.72995084147932,0.3146483774261856,Low,2.827586206896552,1.0,0.1531902476800427,0.1536181287086951,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND768004AAD,IND768028AAB,IND768004AAD -> IND768028AAB,FTL,Carting,True,81.0,38.69143,32.0,36.7952481282781,0.02389502562420518,Low,0.0,0.0,0.1531902476800427,0.0,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND768028AAA,IND767001AAA,IND768028AAA -> IND767001AAA,FTL,Carting,True,126.0,234.03299,149.0,73.01251409673387,0.03652297672326681,Low,0.0,0.0,0.1536181287086951,0.0763564720824235,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND135001AAA,IND173025AAA,IND135001AAA -> IND173025AAA,FTL,Carting,True,102.0,102.2598,45.0,44.20050729677886,0.3260872049296513,Low,2.311111111111111,1.0,0.1566517685421781,0.1582971142418224,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND173025AAA,IND160002AAC,IND173025AAA -> IND160002AAC,FTL,Carting,True,262.0,216.48505,99.0,84.58639416300063,0.37414344003042643,Low,2.3268686868686865,1.0,0.1582971142418224,0.4758015700174748,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND516269AAA,IND516390AAA,IND516269AAA -> IND516390AAA,FTL,Carting,True,118.0,126.68192,75.0,67.80729313552443,0.32432937030989495,Low,1.5921052631578947,1.0,0.1625808106542044,0.1634907709270192,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND516390AAA,IND515004AAA,IND516390AAA -> IND515004AAA,FTL,Carting,True,165.0,172.71466,91.0,76.20112343970636,0.33225384563362037,Low,1.9651162790697676,1.0,0.1634907709270192,0.1993477971699824,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND515004AAA,IND515671AAA,IND515004AAA -> IND515671AAA,FTL,Carting,True,54.0,88.879166,31.0,31.964436045036017,0.3294139676328414,Low,2.21875,1.0,0.1993477971699824,0.1608781181612998,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND515671AAA,IND515134AAA,IND515671AAA -> IND515134AAA,FTL,Carting,True,48.0,51.107174,34.0,30.296910322957,0.32135700881303436,Low,1.5,1.0,0.1608781181612998,0.1735560731215271,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND341510AAB,IND305001AAC,IND341510AAB -> IND305001AAC,FTL,Carting,True,146.0,141.72934,55.0,60.25731900393093,0.33395465255839313,Low,2.372727272727273,1.0,0.1625373576422426,0.207822093190135,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND131028AAB,IND250611AAA,IND131028AAB -> IND250611AAA,FTL,Carting,True,98.0,122.28777,33.0,27.67727811284684,0.3552017991971707,Low,3.50436507936508,1.0,0.389558389328223,0.1543024313073707,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND251309AAB,IND131028AAB,IND251309AAB -> IND131028AAB,FTL,Carting,True,141.0,132.52553,69.0,56.521056727604254,0.35555503995574916,Low,1.971825396825397,1.0,0.1574445544791314,0.389558389328223,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560099AAB,IND560078AAC,IND560099AAB -> IND560078AAC,Carting,Carting,False,24.0,32.875725,22.0,14.576639591573068,0.3351618580363483,Low,1.809090909090909,0.8636363636363636,0.3582752930536848,0.1727682546122298,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND000000ACB,IND122001AAA,IND000000ACB -> IND122001AAA,Carting,Carting,False,39.0,58.604248,35.0,29.24317499229899,0.4830571613577983,Medium,1.8235294117647056,0.9545454545454546,0.9954629629629628,0.1724194472232075,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND742226AAA,IND742102AAB,IND742226AAA -> IND742102AAB,Carting,Carting,False,82.0,69.52862,36.0,24.66781842754271,0.32357771916059974,Low,1.807807807807808,1.0,0.1617009498389668,0.1855034515730032,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND742148AAA,IND742225AAA,IND742148AAA -> IND742225AAA,Carting,Carting,False,44.0,59.25529,15.0,20.054722038114488,0.3375695625016019,Low,4.196428571428571,1.0,0.1566063787152088,0.1588162347096605,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND742149AAA,IND742148AAA,IND742149AAA -> IND742148AAA,Carting,Carting,False,101.0,58.801205,22.0,24.952834081670822,0.3275548330128665,Low,2.8095238095238093,1.0,0.1528443463973525,0.1566063787152088,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND742223AAA,IND742226AAA,IND742223AAA -> IND742226AAA,Carting,Carting,False,64.0,74.56376,44.0,28.285465608000827,0.3235911619763573,Low,1.5568181818181817,1.0,0.1598188964414099,0.1617009498389668,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND742225AAA,IND742223AAA,IND742225AAA -> IND742223AAA,Carting,Carting,False,42.0,46.139484,9.0,9.525874014631777,0.3385012802983135,Low,4.555555555555555,1.0,0.1588162347096605,0.1598188964414099,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND457001AAA,IND457226AAA,IND457001AAA -> IND457226AAA,FTL,Carting,True,44.0,44.404335,40.0,34.9385846473672,0.12629244692551791,Low,1.075,0.3076923076923077,0.0638325591332119,0.1053327187583191,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND457226AAA,IND382430AAB,IND457226AAA -> IND382430AAB,FTL,Carting,True,525.0,548.98285,293.0,267.8896661760736,0.3507242550250977,Low,1.8122866894197955,1.0,0.1053327187583191,0.3314320841544304,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND454001AAA,IND457001AAA,IND454001AAA -> IND457001AAA,FTL,Carting,True,96.0,113.927574,89.0,81.45135931403638,0.1343275404551598,Low,1.1508114856429463,0.3571428571428571,0.0560562434822052,0.0638325591332119,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND205001AAB,IND209721AAB,IND205001AAB -> IND209721AAB,FTL,Carting,True,87.0,90.95163,40.0,49.9905124816373,0.3183654170551978,Low,2.25,1.0,0.1642367789220647,0.1439515801313411,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND207247AAB,IND205001AAB,IND207247AAB -> IND205001AAB,FTL,Carting,True,144.0,114.381775,54.0,35.27031708572273,0.32088231297332764,Low,2.203703703703704,1.0,0.1566137486111114,0.1642367789220647,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
